CMDLINE /home/david/stuff/stdio.h/tesis/SniffPyBot/venv/bin/python main.py
MEM 60.511719 1667753876.5816
CHLD 0 7.125000 1667753876.5914
MEM 60.511719 1667753876.6924
CHLD 0 7.125000 1667753876.7030
MEM 60.511719 1667753876.8040
CHLD 0 7.125000 1667753876.8141
MEM 60.511719 1667753876.9151
CHLD 0 7.125000 1667753876.9246
MEM 60.511719 1667753877.0255
CHLD 0 7.125000 1667753877.0356
MEM 60.511719 1667753877.1363
CHLD 0 7.125000 1667753877.1442
MEM 60.511719 1667753877.2447
CHLD 0 7.125000 1667753877.2513
MEM 60.511719 1667753877.3524
CHLD 0 7.125000 1667753877.3622
MEM 60.511719 1667753877.4631
CHLD 0 7.125000 1667753877.4789
MEM 60.511719 1667753877.5800
CHLD 0 7.125000 1667753877.5899
MEM 60.511719 1667753877.6907
CHLD 0 7.125000 1667753877.7008
MEM 60.511719 1667753877.8014
CHLD 0 7.125000 1667753877.8088
MEM 60.511719 1667753877.9094
CHLD 0 7.125000 1667753877.9174
MEM 60.511719 1667753878.0184
CHLD 0 7.125000 1667753878.0281
MEM 60.511719 1667753878.1291
CHLD 0 7.125000 1667753878.1388
MEM 60.511719 1667753878.2396
CHLD 0 7.125000 1667753878.2481
MEM 60.511719 1667753878.3491
CHLD 0 7.125000 1667753878.3592
MEM 60.511719 1667753878.4602
CHLD 0 7.125000 1667753878.4689
MEM 60.511719 1667753878.5697
CHLD 0 7.125000 1667753878.5787
MEM 60.511719 1667753878.6797
CHLD 0 7.125000 1667753878.6892
MEM 60.511719 1667753878.7901
CHLD 0 7.125000 1667753878.8046
MEM 60.511719 1667753878.9056
CHLD 0 7.125000 1667753878.9157
MEM 60.511719 1667753879.0167
CHLD 0 7.125000 1667753879.0257
MEM 60.511719 1667753879.1267
CHLD 0 7.125000 1667753879.1367
MEM 60.511719 1667753879.2376
CHLD 0 7.125000 1667753879.2466
MEM 60.511719 1667753879.3476
CHLD 0 7.125000 1667753879.3578
MEM 60.511719 1667753879.4586
CHLD 0 7.125000 1667753879.4668
MEM 60.511719 1667753879.5677
CHLD 0 7.125000 1667753879.5763
MEM 60.511719 1667753879.6773
CHLD 0 7.125000 1667753879.6873
MEM 60.511719 1667753879.7883
CHLD 0 7.125000 1667753879.7985
MEM 60.511719 1667753879.8994
CHLD 0 7.125000 1667753879.9089
MEM 60.511719 1667753880.0097
CHLD 0 7.125000 1667753880.0178
MEM 60.511719 1667753880.1185
CHLD 0 7.125000 1667753880.1321
MEM 60.511719 1667753880.2330
CHLD 0 7.125000 1667753880.2492
MEM 60.511719 1667753880.3501
CHLD 0 7.125000 1667753880.3649
MEM 60.511719 1667753880.4655
CHLD 0 7.125000 1667753880.4702
MEM 60.511719 1667753880.5708
CHLD 0 7.125000 1667753880.5838
MEM 60.511719 1667753880.6847
CHLD 0 7.125000 1667753880.6911
MEM 60.511719 1667753880.7917
CHLD 0 7.125000 1667753880.8045
MEM 60.511719 1667753880.9052
CHLD 0 7.125000 1667753880.9190
MEM 60.511719 1667753881.0235
CHLD 0 7.125000 1667753881.0445
MEM 60.511719 1667753881.1451
CHLD 0 7.125000 1667753881.1549
MEM 60.511719 1667753881.2556
CHLD 0 7.125000 1667753881.2629
MEM 60.511719 1667753881.3635
CHLD 0 7.125000 1667753881.3676
MEM 60.511719 1667753881.4680
CHLD 0 7.125000 1667753881.4716
MEM 60.511719 1667753881.5721
CHLD 0 7.125000 1667753881.5783
MEM 60.511719 1667753881.6790
CHLD 0 7.125000 1667753881.6829
MEM 60.511719 1667753881.7839
CHLD 0 7.125000 1667753881.7937
MEM 60.511719 1667753881.8945
CHLD 0 7.125000 1667753881.9056
MEM 60.511719 1667753882.0065
CHLD 0 7.125000 1667753882.0223
MEM 60.511719 1667753882.1231
CHLD 0 7.125000 1667753882.1300
MEM 60.511719 1667753882.2305
CHLD 0 7.125000 1667753882.2353
MEM 60.511719 1667753882.3358
CHLD 0 7.125000 1667753882.3416
MEM 60.511719 1667753882.4425
CHLD 0 7.125000 1667753882.4571
MEM 60.511719 1667753882.5585
CHLD 0 7.125000 1667753882.5753
MEM 60.511719 1667753882.6759
CHLD 0 7.125000 1667753882.6868
MEM 60.511719 1667753882.7871
CHLD 0 7.125000 1667753882.7928
MEM 60.511719 1667753882.8933
CHLD 0 7.125000 1667753882.8969
MEM 60.511719 1667753882.9975
CHLD 0 7.125000 1667753883.0024
MEM 60.511719 1667753883.1028
CHLD 0 7.125000 1667753883.1064
MEM 60.511719 1667753883.2069
CHLD 0 7.125000 1667753883.2105
MEM 60.511719 1667753883.3109
CHLD 0 7.125000 1667753883.3147
MEM 60.511719 1667753883.4151
CHLD 0 7.125000 1667753883.4188
MEM 60.511719 1667753883.5193
CHLD 0 7.125000 1667753883.5228
MEM 60.511719 1667753883.6237
CHLD 0 7.125000 1667753883.6320
MEM 60.511719 1667753883.7328
CHLD 0 7.125000 1667753883.7426
MEM 60.511719 1667753883.8435
CHLD 0 7.125000 1667753883.8528
MEM 60.511719 1667753883.9537
CHLD 0 7.125000 1667753883.9626
MEM 60.511719 1667753884.0635
CHLD 0 7.125000 1667753884.0734
MEM 60.511719 1667753884.1742
CHLD 0 7.125000 1667753884.1825
MEM 60.511719 1667753884.2836
CHLD 0 7.125000 1667753884.2929
MEM 60.722656 1667753884.3936
CHLD 0 7.125000 1667753884.4019
MEM 60.730469 1667753884.5025
CHLD 0 7.125000 1667753884.5103
MEM 60.730469 1667753884.6113
CHLD 0 7.125000 1667753884.6215
MEM 60.730469 1667753884.7225
CHLD 0 7.125000 1667753884.7326
MEM 60.730469 1667753884.8336
CHLD 0 7.125000 1667753884.8420
MEM 60.730469 1667753884.9430
CHLD 0 7.125000 1667753884.9532
MEM 60.730469 1667753885.0537
CHLD 0 7.125000 1667753885.0611
MEM 60.738281 1667753885.1616
CHLD 0 7.125000 1667753885.1678
MEM 60.738281 1667753885.2687
CHLD 0 7.125000 1667753885.2785
MEM 60.738281 1667753885.3792
CHLD 0 7.125000 1667753885.3863
MEM 60.738281 1667753885.4873
CHLD 0 7.125000 1667753885.4973
MEM 60.738281 1667753885.5981
CHLD 0 7.125000 1667753885.6081
MEM 60.738281 1667753885.7091
CHLD 0 7.125000 1667753885.7192
MEM 60.738281 1667753885.8203
CHLD 0 7.125000 1667753885.8300
MEM 60.738281 1667753885.9309
CHLD 0 7.125000 1667753885.9400
MEM 60.738281 1667753886.0409
CHLD 0 7.125000 1667753886.0511
MEM 60.738281 1667753886.1521
CHLD 0 7.125000 1667753886.1620
MEM 60.738281 1667753886.2630
CHLD 0 7.125000 1667753886.2734
MEM 60.742188 1667753886.3742
CHLD 0 7.125000 1667753886.3842
MEM 60.742188 1667753886.4852
CHLD 0 7.125000 1667753886.4956
MEM 60.742188 1667753886.5966
CHLD 0 7.125000 1667753886.6070
MEM 60.742188 1667753886.7079
CHLD 0 7.125000 1667753886.7177
MEM 60.742188 1667753886.8186
CHLD 0 7.125000 1667753886.8284
MEM 60.742188 1667753886.9293
CHLD 0 7.125000 1667753886.9392
MEM 60.742188 1667753887.0402
CHLD 0 7.125000 1667753887.0495
MEM 60.742188 1667753887.1505
CHLD 0 7.125000 1667753887.1603
MEM 58.773438 1667753887.2611
CHLD 0 7.125000 1667753887.2699
MEM 57.003906 1667753887.3706
CHLD 0 7.125000 1667753887.3820
MEM 57.003906 1667753887.4829
CHLD 0 7.125000 1667753887.4988
MEM 57.003906 1667753887.5994
CHLD 0 7.125000 1667753887.6123
MEM 57.003906 1667753887.7130
CHLD 0 7.125000 1667753887.7192
MEM 57.003906 1667753887.8195
CHLD 0 7.125000 1667753887.8243
MEM 57.003906 1667753887.9250
CHLD 0 7.125000 1667753887.9372
MEM 57.003906 1667753888.0379
CHLD 0 7.125000 1667753888.0495
MEM 57.003906 1667753888.1502
CHLD 0 7.125000 1667753888.1636
MEM 46.640625 1667753888.2647
